,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Forest_Cover,Soil_Type,Wilderness_Area
22075,2523.0,124.0,541.0,225.0,255.0,144.0,2861.496788722996,Lodgepole Pine,23,Rawah
22076,2741.0,182.0,2306.0,154.0,191.0,172.5,2371.0,Lodgepole Pine,29,Rawah
22077,2402.0,95.0,552.0,171.0,175.0,167.0,765.0,Douglas-fir,10,Comanche Peak
22078,3217.0,175.0,1025.0,204.5,245.0,164.0,2724.968201754386,Spruce/Fir,32,Comanche Peak
22079,2968.239846,134.0,20985.0,228.0,183.0,205.5,582.0,Lodgepole Pine,10,Comanche Peak
22080,3019.0,300.0,2656.0,218.0,244.0,161.0,1476.0,Lodgepole Pine,2,Comanche Peak
22081,3047.0,630.0,5909.0,0.0,252.0,194.0,5050.0,Lodgepole Pine,29,Rawah
22082,2997.47191,124.0,2316.0,240.0,217.0,228.5,2700.0,Krummholz,39,Rawah
22083,2968.239846,0.0,2783.0,236.5,231.0,242.0,1061.0,Ponderosa Pine,4,Comanche Peak
22085,2892.0,30.0,3962.0,233.0,235.0,135.0,3966.0,Lodgepole Pine,29,Rawah
22086,3283.0,175.0,2297.0,255.0,253.0,194.0,2928.0,Lodgepole Pine,40,Rawah
22087,-730.0,405.8667892607576,3042.0,182.0,236.0,128.0,2551.0,Lodgepole Pine,29,Rawah
22088,2980.0,335.0,3918.0,52.0,0.0,131.0,2359.0,Lodgepole Pine,29,Rawah
22089,3310.0,564.0,3617.5606469002696,255.0,255.0,163.0,2282.0,Spruce/Fir,29,Rawah
22090,2930.0,127.0,685.0,183.0,0.0,145.0,1324.0,Lodgepole Pine,24,Comanche Peak
22091,2712.0,3144.0,3663.0,255.0,240.0,137.0,2466.0,Lodgepole Pine,11,Comanche Peak
22092,2976.0,511.0,3414.4758082333014,236.0,236.0,236.0,2017.0,Lodgepole Pine,23,Comanche Peak
22093,3228.0,324.0,3189.0,230.0,187.0,144.0,379.0,Lodgepole Pine,22,Comanche Peak
22094,3197.0,240.0,755.0,231.0,231.0,231.0,17774.0,Lodgepole Pine,23,Comanche Peak
22095,-730.0,30.0,3268.0,216.0,216.0,216.0,2861.496788722996,Lodgepole Pine,22,Comanche Peak
22096,2886.0,108.0,891.0,0.0,232.0,131.0,14188.0,Lodgepole Pine,23,Comanche Peak
22097,2575.0,95.0,1124.0,141.0,221.0,181.0,631.0,Douglas-fir,33,Comanche Peak
22098,3450.0,553.0,2101.0,241.0,168.5,96.0,2724.968201754386,Spruce/Fir,40,Rawah
22099,3124.0,67.0,1371.0,154.5,216.0,93.0,2409.0,Spruce/Fir,29,Rawah
22100,3245.0,170.0,3697.0,245.0,162.0,18.0,2669.0,Spruce/Fir,39,Rawah
22101,3026.0,319.0,2192.0,168.5,211.0,126.0,2239.0,Spruce/Fir,4,Comanche Peak
22102,3133.0,405.8667892607576,4126.0,158.0,222.0,94.0,641.0,Lodgepole Pine,22,Rawah
22103,2887.0,2652.0,2701.0,204.0,241.0,222.5,2314.0,Lodgepole Pine,29,Rawah
22104,2968.239846,256.0,525.0,193.0,203.0,146.0,1689.0,Spruce/Fir,4,Comanche Peak
22105,3102.0,306.0,4986.0,226.0,226.0,226.0,153.0,Lodgepole Pine,30,Rawah
22106,2582.0,210.0,1489.0,220.0,199.0,108.0,1142.0,Douglas-fir,2,Comanche Peak
22107,2981.0,660.0,2881.0,157.0,157.0,157.0,2125.0,Lodgepole Pine,24,Comanche Peak
22108,3001.0,242.0,5949.0,219.0,248.0,163.0,3662.0,Lodgepole Pine,29,Rawah
22109,3181.0,661.0,1620.0,197.0,0.0,85.0,769.0,Spruce/Fir,24,Comanche Peak
22110,3294.0,339.0,2944.0,179.0,233.0,125.0,2363.0,Spruce/Fir,29,Rawah
22111,3148.0,180.0,2601.0,141.0,244.0,231.0,1426.0,Lodgepole Pine,33,Comanche Peak
22112,2974.0,309.0,5294.0,189.0,233.0,145.0,1884.0,Spruce/Fir,12,Rawah
22113,3155.0,693.0,4111.0,230.0,0.0,122.0,17774.0,Spruce/Fir,29,Rawah
22114,3397.0,785.0,1165.0,222.0,182.0,142.0,2724.968201754386,Spruce/Fir,31,Neota
22115,2861.0,108.0,3414.4758082333014,202.0,226.0,163.0,2877.0,Lodgepole Pine,29,Rawah
22116,2922.0,658.0,1199.0,201.0,200.0,133.0,819.0,Lodgepole Pine,33,Comanche Peak
22117,3270.0,503.0,25383.0,225.0,254.0,196.0,3247.0,Spruce/Fir,23,Neota
22118,3462.0,3144.0,1668.0,208.0,237.0,222.5,3654.0,Spruce/Fir,25,Neota
22119,2707.0,42.0,1530.0,239.0,217.0,106.0,713.0,Lodgepole Pine,23,Rawah
22120,6704.0,170.0,2084.0,233.0,243.0,136.0,1468.0,Lodgepole Pine,32,Comanche Peak
22121,2968.239846,95.0,3617.5606469002696,116.0,116.0,116.0,1106.0,Spruce/Fir,22,Comanche Peak
22122,3310.0,30.0,4368.0,207.0,226.0,157.0,3052.0965842167257,Krummholz,38,Rawah
22123,2335.0,255.0,1050.0,210.0,218.0,202.0,67.0,Ponderosa Pine,10,Cache la Poudre
22124,3103.0,150.0,3125.0,239.0,163.5,88.0,3132.0,Spruce/Fir,30,Rawah
22125,3243.0,182.0,3856.0,158.0,225.0,206.0,1515.0,Spruce/Fir,29,Rawah
22126,3017.0,309.0,960.0,254.0,191.0,36.0,2890.0,Lodgepole Pine,29,Rawah
22127,2766.0,0.0,2205.0,233.0,233.0,233.0,967.0,Lodgepole Pine,10,Comanche Peak
22128,2997.47191,576.0,1648.0,241.0,223.0,110.0,2547.0,Lodgepole Pine,23,Rawah
22129,3004.0,684.0,5550.0,191.5,238.0,145.0,2958.0,Lodgepole Pine,30,Rawah
22130,2946.0,182.0,5287.0,169.0,169.0,169.0,1129.0,Lodgepole Pine,29,Rawah
22131,3126.0,342.0,1825.0,205.5,229.0,182.0,2724.968201754386,Spruce/Fir,23,Comanche Peak
22132,2950.0,67.0,2175.0,244.0,225.0,106.0,778.0,Spruce/Fir,30,Rawah
22133,2968.239846,283.0,2457.0,228.0,245.0,138.0,2861.496788722996,Lodgepole Pine,33,Comanche Peak
22134,3043.0,95.0,25383.0,201.0,255.0,255.0,1966.0,Spruce/Fir,24,Comanche Peak
22135,2422.0,85.0,631.0,223.0,215.0,125.0,1320.0,Lodgepole Pine,10,Comanche Peak
22137,2794.0,30.0,3150.0,243.0,211.0,92.0,1897.0,Lodgepole Pine,38,Rawah
22138,3319.0,552.0,3556.0,187.0,214.0,165.0,3510.0,Krummholz,40,Comanche Peak
22139,6704.0,42.0,1608.0,237.0,255.0,255.0,2785.0,Lodgepole Pine,29,Rawah
22140,2997.47191,30.0,2940.0,222.0,222.0,222.0,1828.0,Lodgepole Pine,23,Rawah
22141,3504.0,940.0,2585.0,249.0,213.0,231.0,1080.0,Spruce/Fir,40,Rawah
22142,2592.0,212.0,997.0,255.0,254.0,255.0,1195.0,Ponderosa Pine,4,Comanche Peak
22143,2988.0,162.0,3267.0,199.0,232.0,215.5,2861.496788722996,Lodgepole Pine,22,Rawah
22144,2518.0,192.0,518.0,232.0,221.0,121.0,2861.496788722996,Lodgepole Pine,23,Rawah
22145,2334.0,277.0,2021.5858057009889,239.0,221.0,84.0,1792.7121820615796,Ponderosa Pine,3,Cache la Poudre
22146,-730.0,342.0,20985.0,255.0,255.0,189.0,2861.496788722996,Lodgepole Pine,12,Rawah
22147,2612.0,180.0,3414.4758082333014,219.5,249.0,190.0,1410.0,Lodgepole Pine,3,Comanche Peak
22148,3117.0,339.0,1369.0,186.5,222.0,151.0,17774.0,Lodgepole Pine,24,Comanche Peak
22149,3305.0,162.0,4039.0,249.0,173.0,255.0,3494.0,Krummholz,33,Comanche Peak
22150,2338.0,42.0,1380.0,167.0,223.0,195.0,270.0,Douglas-fir,16,Cache la Poudre
22151,2080.0,255.0,283.0,242.0,222.0,0.0,1792.7121820615796,Ponderosa Pine,1,Cache la Poudre
22152,3011.0,406.43383276945383,5748.0,152.0,152.0,152.0,2402.0,Spruce/Fir,29,Rawah
22153,3037.0,3144.0,3097.0,0.0,243.0,55.5,1050.0,Lodgepole Pine,13,Comanche Peak
22154,3226.0,573.0,680.0,184.0,236.0,132.0,2861.496788722996,Lodgepole Pine,23,Comanche Peak
22155,3049.0,3144.0,301.0,246.0,223.0,86.0,1698.0,Lodgepole Pine,13,Comanche Peak
22156,3176.0,255.0,3260.0,221.0,221.0,221.0,2479.0,Spruce/Fir,31,Comanche Peak
22157,3110.0,30.0,510.0,221.0,244.0,159.0,2073.0,Spruce/Fir,23,Rawah
22158,2929.0,30.0,2691.0,224.0,0.0,80.0,2724.968201754386,Spruce/Fir,33,Comanche Peak
22159,2651.0,319.0,1154.0,221.0,220.0,0.0,1792.7121820615796,Ponderosa Pine,11,Comanche Peak
22160,3390.0,339.0,1980.0,194.5,239.0,150.0,2389.0,Spruce/Fir,32,Comanche Peak
22161,3223.0,591.0,1252.0,210.0,234.0,163.0,14188.0,Spruce/Fir,23,Neota
22162,3376.0,484.0,1917.0,226.0,226.0,226.0,3052.0965842167257,Krummholz,22,Rawah
22163,2968.239846,300.0,2232.0,167.0,242.0,212.0,2861.496788722996,Lodgepole Pine,33,Comanche Peak
22164,3397.0,513.0,914.0,172.0,221.0,188.0,1289.0,Spruce/Fir,40,Neota
22165,3244.0,700.0,4002.0,227.5,251.0,204.0,824.0,Lodgepole Pine,33,Comanche Peak
22166,2936.0,618.0,5520.0,218.0,241.0,159.0,2128.0,Lodgepole Pine,12,Rawah
22167,3055.0,120.0,1237.0,163.0,217.0,109.0,2136.0,Lodgepole Pine,29,Rawah
22168,2501.0,242.0,797.0,228.0,191.0,209.5,886.0,Lodgepole Pine,10,Comanche Peak
22169,2817.0,319.0,2605.0,149.0,228.0,188.5,162.0,Spruce/Fir,33,Comanche Peak
22170,3188.0,576.0,3617.5606469002696,233.0,243.0,135.0,14188.0,Spruce/Fir,30,Rawah
22171,2968.239846,492.0,1504.0,178.0,218.0,178.0,3052.0965842167257,Krummholz,39,Comanche Peak
22172,2971.0,365.0,2605.0,245.0,229.0,108.0,2861.496788722996,Lodgepole Pine,4,Comanche Peak
22173,2600.0,180.0,1132.0,147.0,221.0,211.0,1615.0,Douglas-fir,33,Comanche Peak
22174,2968.239846,30.0,1142.0,232.0,215.0,223.5,2724.968201754386,Spruce/Fir,32,Comanche Peak
22175,3235.0,589.0,600.0,220.0,255.0,156.0,2861.496788722996,Lodgepole Pine,13,Comanche Peak
22176,2861.0,60.0,25383.0,238.0,181.5,125.0,1357.0,Lodgepole Pine,13,Comanche Peak
22177,2977.0,42.0,912.0,184.0,221.0,177.0,2207.0,Spruce/Fir,21,Comanche Peak
22178,3002.0,255.0,2168.0,156.0,198.0,114.0,2213.0,Spruce/Fir,32,Comanche Peak
22179,3291.0,3144.0,2581.0,231.0,138.5,46.0,408.0,Krummholz,39,Comanche Peak
22180,2896.0,0.0,5486.0,164.0,164.0,164.0,4193.0,Lodgepole Pine,30,Rawah
22181,2939.0,108.0,20985.0,192.0,218.0,164.0,2861.496788722996,Lodgepole Pine,12,Rawah
22182,3077.0,150.0,2256.0,236.0,236.0,236.0,2724.968201754386,Spruce/Fir,29,Rawah
22183,2401.0,150.0,752.0,140.0,201.0,170.5,484.0,Ponderosa Pine,10,Cache la Poudre
22184,2988.0,382.0,5949.0,230.0,230.0,230.0,4146.0,Lodgepole Pine,23,Rawah
22185,2972.0,124.0,2212.0,217.0,250.0,165.0,3154.0,Lodgepole Pine,26,Comanche Peak
22186,2675.0,120.0,1999.0,230.0,243.0,236.5,1585.0,Lodgepole Pine,30,Rawah
22187,2909.0,127.0,5468.0,102.0,164.0,40.0,4298.0,Lodgepole Pine,29,Rawah
22188,2525.0,242.0,90.0,234.0,234.0,234.0,14188.0,Douglas-fir,6,Cache la Poudre
22189,3027.0,342.0,5627.0,217.0,250.0,165.0,1806.0,Lodgepole Pine,23,Rawah
22190,3039.0,180.0,2461.0,173.0,231.0,198.0,2861.496788722996,Lodgepole Pine,31,Comanche Peak
22191,2813.0,306.0,2400.0,232.0,225.0,125.0,1528.0,Lodgepole Pine,30,Rawah
22192,2933.0,360.0,845.0,249.0,249.0,249.0,2242.0,Aspen,33,Comanche Peak
22193,3195.0,765.0,1209.0,183.0,230.0,136.0,2296.0,Spruce/Fir,32,Comanche Peak
22194,3329.0,30.0,3270.0,210.0,192.0,174.0,2724.968201754386,Spruce/Fir,2,Comanche Peak
22195,2891.0,469.0,3645.0,255.0,255.0,133.0,14188.0,Lodgepole Pine,29,Rawah
22196,3013.0,666.0,1482.0,206.5,244.0,169.0,1986.0,Lodgepole Pine,22,Comanche Peak
22197,2997.47191,108.0,661.0,163.5,218.0,109.0,1399.0,Spruce/Fir,29,Rawah
22198,3039.0,841.0,1415.0,213.0,199.0,206.0,2040.0,Spruce/Fir,33,Comanche Peak
22199,2997.47191,576.0,3279.0,189.5,211.0,168.0,3300.0,Spruce/Fir,30,Rawah
22200,2997.47191,406.43383276945383,4585.0,169.5,218.0,121.0,1926.0,Spruce/Fir,29,Rawah
22201,2997.47191,175.0,4957.0,209.0,253.0,175.0,4354.0,Lodgepole Pine,30,Rawah
22202,2968.239846,42.0,20985.0,227.0,223.0,131.0,2169.481012658228,Aspen,32,Comanche Peak
22203,3064.0,108.0,2634.0,210.0,210.0,210.0,2966.0,Lodgepole Pine,32,Comanche Peak
22204,3024.0,170.0,6356.0,226.0,224.0,225.0,14188.0,Lodgepole Pine,29,Rawah
22205,3086.0,240.0,3529.0,255.0,255.0,255.0,1090.0,Lodgepole Pine,38,Comanche Peak
22206,3208.0,417.0,1034.0,154.0,199.0,109.0,1451.0,Spruce/Fir,32,Neota
22207,2796.0,256.0,1771.0,151.5,214.0,89.0,2861.496788722996,Lodgepole Pine,29,Rawah
22208,2968.239846,30.0,25383.0,235.0,240.0,134.0,2602.0,Lodgepole Pine,23,Comanche Peak
22209,3201.0,3144.0,2732.0,173.5,215.0,132.0,2724.968201754386,Spruce/Fir,13,Comanche Peak
22210,2852.0,3144.0,2547.0,230.0,255.0,255.0,2861.496788722996,Lodgepole Pine,29,Rawah
22211,-730.0,95.0,808.0,157.5,216.0,99.0,1896.7532467532467,Douglas-fir,6,Cache la Poudre
22212,2843.0,42.0,3617.5606469002696,167.0,224.0,196.0,2647.0,Spruce/Fir,29,Rawah
22213,2317.79373,60.0,1200.0,167.5,170.0,165.0,390.0,Ponderosa Pine,10,Cache la Poudre
22214,2978.0,120.0,4165.0,200.0,220.0,0.0,2107.0,Lodgepole Pine,23,Rawah
22215,6704.0,175.0,1260.0,167.0,234.0,206.0,2650.0,Spruce/Fir,33,Comanche Peak
22216,2614.0,60.0,1591.0,185.0,170.0,177.5,6769.0,Lodgepole Pine,29,Rawah
22217,3219.634183,849.0,755.0,222.0,222.0,222.0,60.0,Krummholz,38,Neota
22218,2836.0,150.0,1176.0,238.0,225.0,117.0,1879.0,Spruce/Fir,29,Rawah
22219,2997.47191,228.0,4835.0,194.0,220.0,207.0,2929.0,Spruce/Fir,20,Rawah
22220,3219.634183,175.0,598.0,220.0,249.0,161.0,2522.0,Spruce/Fir,23,Neota
22221,-730.0,30.0,1224.0,248.0,223.0,235.5,1350.0,Spruce/Fir,22,Rawah
22222,2973.0,30.0,1560.0,225.0,225.0,225.0,2861.496788722996,Lodgepole Pine,23,Rawah
22223,3219.634183,85.0,1194.0,127.0,179.0,180.0,2724.968201754386,Spruce/Fir,38,Neota
22224,2811.0,405.8667892607576,1338.0,211.0,175.0,86.0,806.0,Lodgepole Pine,31,Comanche Peak
22225,2965.0,484.0,4320.0,204.0,237.0,171.0,17774.0,Lodgepole Pine,40,Rawah
22226,2748.0,405.8667892607576,1057.0,0.0,0.0,109.0,2377.0,Lodgepole Pine,30,Rawah
22227,3026.0,426.0,1194.0,54.0,0.0,135.0,2347.0,Lodgepole Pine,29,Rawah
22228,2533.0,30.0,1329.0,243.0,0.0,100.0,1415.0,Ponderosa Pine,4,Comanche Peak
22229,2595.0,242.0,20985.0,183.0,236.0,130.0,242.0,Lodgepole Pine,29,Rawah
22230,3181.0,190.0,2814.0,206.0,240.0,223.0,1275.0,Spruce/Fir,23,Comanche Peak
22231,3057.0,812.0,1798.0,209.0,191.0,110.0,2161.0,Spruce/Fir,33,Comanche Peak
22232,2281.0,234.0,1176.0,218.5,254.0,183.0,1140.0,Cottonwood/Willow,3,Cache la Poudre
22233,2920.0,2652.0,5060.0,211.0,243.0,227.0,543.0,Lodgepole Pine,29,Rawah
22234,2629.0,467.0,644.0,193.0,221.0,166.0,1792.7121820615796,Ponderosa Pine,11,Comanche Peak
22235,2491.0,42.0,391.0,243.0,173.0,103.0,1514.0,Ponderosa Pine,5,Cache la Poudre
22236,3128.0,170.0,1411.0,212.0,196.0,113.0,301.0,Spruce/Fir,22,Rawah
22237,2443.0,3144.0,25383.0,222.0,249.0,158.0,1226.0,Ponderosa Pine,6,Cache la Poudre
22238,2968.239846,85.0,1974.0,237.0,236.0,114.0,1476.0,Ponderosa Pine,4,Comanche Peak
22239,2666.0,30.0,1445.0,217.0,173.0,129.0,277.0,Lodgepole Pine,23,Rawah
22240,3148.0,391.0,3111.0,210.5,230.0,191.0,1291.0,Spruce/Fir,13,Comanche Peak
22241,2968.239846,150.0,1570.0,181.0,193.0,145.0,2861.496788722996,Lodgepole Pine,31,Comanche Peak
22242,2968.239846,3144.0,1298.0,198.0,203.0,200.5,511.0,Spruce/Fir,24,Comanche Peak
22243,3139.0,283.0,2522.0,224.0,233.0,228.5,1463.0,Spruce/Fir,29,Rawah
22244,2556.0,402.0,1104.0,227.0,226.0,133.0,4039.0,Lodgepole Pine,18,Rawah
22245,3329.0,30.0,20985.0,224.0,201.0,212.5,2435.0,Krummholz,22,Rawah
22246,3229.0,190.0,1597.0,216.0,168.5,121.0,2750.0,Spruce/Fir,29,Rawah
22247,3318.0,268.0,3365.0,118.0,167.0,142.5,3919.0,Spruce/Fir,39,Rawah
22248,2848.0,247.0,2796.0,228.0,246.0,148.0,2516.0,Lodgepole Pine,12,Rawah
22249,2748.0,0.0,1326.0,230.0,226.0,129.0,2861.496788722996,Lodgepole Pine,29,Rawah
22250,2997.47191,242.0,1978.0,233.0,213.0,110.0,1637.0,Spruce/Fir,23,Rawah
22251,3265.0,474.0,5250.0,243.0,233.0,113.0,1664.0,Spruce/Fir,23,Rawah
22252,2968.239846,277.0,2133.0,206.0,252.0,180.0,2041.0,Lodgepole Pine,34,Comanche Peak
22253,3163.0,175.0,2073.0,194.0,220.0,207.0,2919.0,Spruce/Fir,29,Rawah
22254,3021.0,495.0,6603.0,188.5,231.0,146.0,17774.0,Spruce/Fir,20,Rawah
22255,2997.47191,295.0,1836.0,152.5,203.0,102.0,1794.0,Spruce/Fir,40,Rawah
22256,3015.0,405.8667892607576,3414.4758082333014,193.0,253.0,194.0,1906.0,Lodgepole Pine,29,Rawah
22257,3189.0,67.0,1170.0,0.0,214.0,151.0,726.0,Spruce/Fir,23,Comanche Peak
22258,2713.0,124.0,1398.0,221.0,239.0,154.0,3161.0,Lodgepole Pine,30,Rawah
22259,2917.0,365.0,1200.0,198.0,253.0,189.0,1736.0,Lodgepole Pine,11,Comanche Peak
22260,2747.0,335.0,981.0,218.0,220.0,137.0,1889.0,Lodgepole Pine,11,Comanche Peak
22261,3094.0,180.0,1782.0,185.0,212.0,158.0,858.0,Spruce/Fir,31,Comanche Peak
22262,2707.0,277.0,993.0,205.0,232.0,166.0,2861.496788722996,Lodgepole Pine,29,Rawah
22263,3318.0,467.0,882.0,192.0,232.0,212.0,17774.0,Spruce/Fir,40,Neota
22264,1871.0,134.0,120.0,150.5,194.0,107.0,797.0,Douglas-fir,2,Cache la Poudre
22265,3068.0,0.0,1633.0,213.0,244.0,182.0,2090.0,Spruce/Fir,21,Comanche Peak
22266,2329.0,362.0,997.0,169.0,186.0,147.0,1299.0,Ponderosa Pine,10,Cache la Poudre
22267,2356.0,234.0,624.0,163.0,147.0,101.0,459.0,Douglas-fir,10,Cache la Poudre
22268,2997.47191,30.0,2431.0,201.5,212.0,191.0,2724.968201754386,Spruce/Fir,29,Rawah
22269,2968.239846,150.0,1503.0,192.0,192.0,192.0,1495.0,Lodgepole Pine,10,Comanche Peak
22270,2142.0,60.0,351.0,173.5,235.0,112.0,1792.7121820615796,Ponderosa Pine,1,Cache la Poudre
22271,3278.0,350.0,1537.0,245.0,220.0,232.5,1511.0,Lodgepole Pine,30,Rawah
22272,3457.0,406.43383276945383,2412.0,173.5,227.0,120.0,2724.968201754386,Spruce/Fir,35,Rawah
22273,2274.0,466.0,360.0,215.0,221.0,209.0,1698.0,Ponderosa Pine,10,Cache la Poudre
22274,2917.0,60.0,1215.0,215.0,232.0,155.0,3084.0,Spruce/Fir,23,Rawah
22275,3142.0,540.0,1397.0,194.0,191.0,192.5,2230.0,Lodgepole Pine,33,Comanche Peak
22276,2735.0,192.0,2568.0,175.0,206.0,144.0,2163.0,Lodgepole Pine,12,Rawah
22277,2968.0,660.0,1328.0,245.0,245.0,245.0,1632.0,Lodgepole Pine,23,Comanche Peak
22278,2974.0,406.43383276945383,2442.0,233.0,223.0,121.0,2041.0,Spruce/Fir,29,Rawah
22279,3212.0,283.0,631.0,202.5,238.0,167.0,1914.0,Spruce/Fir,23,Neota
22280,2982.0,283.0,5178.0,255.0,255.0,140.0,6342.0,Lodgepole Pine,29,Rawah
22281,2640.0,201.0,404.0,184.5,233.0,136.0,1302.0,Lodgepole Pine,29,Rawah
22282,2480.0,60.0,778.0,0.0,253.0,203.0,914.0,Ponderosa Pine,2,Comanche Peak
22283,2997.47191,212.0,3175.0,195.0,232.0,213.5,3865.0,Lodgepole Pine,30,Rawah
22284,-730.0,134.0,2635.0,196.0,213.0,204.5,2640.0,Lodgepole Pine,29,Rawah
22285,3161.0,600.0,295.0,215.0,246.0,0.0,2861.496788722996,Lodgepole Pine,2,Comanche Peak
22286,3219.634183,301.0,570.0,201.0,237.0,175.0,1342.0,Spruce/Fir,23,Neota
22287,2698.0,30.0,966.0,173.0,173.0,173.0,1867.0,Spruce/Fir,4,Comanche Peak
22288,3336.0,792.0,25383.0,162.0,167.0,130.0,3052.0965842167257,Krummholz,39,Comanche Peak
22289,2975.0,67.0,5970.0,231.0,229.0,230.0,3398.0,Lodgepole Pine,29,Rawah
22290,3004.0,210.0,3414.4758082333014,216.5,243.0,190.0,994.0,Lodgepole Pine,22,Comanche Peak
22291,2892.0,405.8667892607576,3414.4758082333014,223.0,232.0,144.0,3118.0,Lodgepole Pine,39,Rawah
22292,3298.0,406.43383276945383,4269.0,142.0,235.0,228.0,2724.968201754386,Spruce/Fir,38,Comanche Peak
22293,2997.47191,541.0,5354.0,195.0,234.0,214.5,1968.0,Lodgepole Pine,12,Rawah
22295,3087.0,360.0,973.0,232.0,232.0,232.0,875.0,Spruce/Fir,29,Rawah
22296,3026.0,331.0,573.0,241.0,230.0,116.0,1183.0,Spruce/Fir,23,Rawah
22297,2775.0,212.0,3414.4758082333014,204.5,236.0,173.0,511.0,Lodgepole Pine,33,Comanche Peak
22298,3355.0,120.0,2837.0,158.0,255.0,215.0,3052.0965842167257,Krummholz,39,Rawah
22299,2940.0,150.0,1471.0,204.0,253.0,228.5,1449.0,Lodgepole Pine,31,Comanche Peak
22300,-730.0,42.0,1140.0,218.0,245.0,163.0,1015.0,Ponderosa Pine,4,Comanche Peak
22301,2950.0,60.0,2293.0,222.0,222.0,222.0,677.0,Lodgepole Pine,31,Comanche Peak
22302,3065.0,175.0,4843.0,226.0,218.0,125.0,547.0,Spruce/Fir,12,Rawah
22303,3280.0,162.0,3617.5606469002696,234.0,234.0,234.0,2724.968201754386,Spruce/Fir,23,Rawah
22304,3142.0,450.0,5943.0,205.0,252.0,228.5,1911.0,Lodgepole Pine,30,Rawah
22305,-730.0,618.0,1348.0,238.0,182.5,127.0,3902.0,Spruce/Fir,38,Neota
22306,2900.0,405.8667892607576,4298.0,252.0,215.0,233.5,592.0,Lodgepole Pine,30,Rawah
22307,2997.47191,2652.0,2742.0,196.0,222.0,165.0,1167.0,Spruce/Fir,23,Rawah
22308,2397.0,258.0,1395.0,180.0,213.0,171.0,765.0,Ponderosa Pine,10,Cache la Poudre
22309,3135.0,270.0,3409.0,227.0,232.0,110.0,1022.0,Lodgepole Pine,33,Comanche Peak
22310,2997.47191,124.0,3424.0,198.0,198.0,198.0,1419.0,Spruce/Fir,39,Rawah
22311,2164.0,95.0,979.0,254.0,182.0,29.0,339.0,Cottonwood/Willow,3,Cache la Poudre
22312,3113.0,339.0,2732.0,255.0,221.0,171.0,859.0,Spruce/Fir,29,Rawah
22313,2968.239846,323.0,942.0,210.0,223.0,150.0,2738.0,Spruce/Fir,11,Comanche Peak
22314,2532.0,3144.0,900.0,225.0,228.0,138.0,1308.0,Lodgepole Pine,11,Comanche Peak
22315,3034.0,95.0,3414.4758082333014,211.0,251.0,163.0,516.0,Lodgepole Pine,24,Comanche Peak
22316,2530.0,335.0,977.0,240.0,240.0,240.0,1343.0,Lodgepole Pine,10,Cache la Poudre
22317,3013.0,180.0,1277.0,210.0,171.5,133.0,2724.968201754386,Spruce/Fir,24,Comanche Peak
22318,3243.0,182.0,1477.0,162.5,214.0,111.0,1419.0,Lodgepole Pine,30,Rawah
22319,2901.0,408.0,1535.0,217.0,217.0,217.0,2861.496788722996,Lodgepole Pine,31,Comanche Peak
22320,3022.0,42.0,2850.0,206.0,225.0,158.0,1075.0,Lodgepole Pine,31,Comanche Peak
22321,3123.0,408.0,3617.5606469002696,228.0,237.0,143.0,2724.968201754386,Spruce/Fir,29,Rawah
22322,2846.0,170.0,2349.0,224.0,224.0,224.0,2724.968201754386,Spruce/Fir,12,Rawah
22323,3336.0,600.0,2234.0,226.0,207.0,216.5,2073.0,Spruce/Fir,40,Rawah
22324,3110.0,2652.0,4154.0,214.0,232.0,223.0,2861.496788722996,Lodgepole Pine,29,Rawah
22325,3466.0,469.0,5080.0,192.0,182.5,173.0,4293.0,Krummholz,32,Comanche Peak
22326,2840.0,67.0,570.0,214.0,234.0,157.0,2861.496788722996,Lodgepole Pine,23,Comanche Peak
22327,3200.0,95.0,3414.4758082333014,255.0,196.0,80.0,1320.0,Lodgepole Pine,29,Rawah
22328,3256.0,716.0,6133.0,218.0,248.0,188.0,2580.0,Lodgepole Pine,29,Rawah
22329,2968.239846,256.0,272.0,219.0,253.0,185.0,2750.0,Lodgepole Pine,13,Comanche Peak
22330,2498.0,85.0,3414.4758082333014,222.0,246.0,198.0,541.0,Lodgepole Pine,10,Cache la Poudre
22331,3132.0,458.0,1742.0,252.0,203.0,64.0,2856.0,Spruce/Fir,33,Comanche Peak
22332,2752.0,60.0,3301.0,255.0,204.0,172.0,6006.0,Spruce/Fir,29,Rawah
22333,-730.0,384.0,1511.0,236.0,182.0,63.0,859.0,Lodgepole Pine,30,Rawah
22334,2989.0,127.0,3812.0,197.0,226.0,168.0,2861.496788722996,Lodgepole Pine,29,Rawah
22335,3244.0,127.0,3405.0,225.0,225.0,225.0,3963.0,Spruce/Fir,29,Rawah
22336,2997.47191,85.0,3134.0,176.0,207.0,145.0,4847.0,Lodgepole Pine,29,Rawah
22337,3037.0,362.0,3985.0,224.0,255.0,90.0,2314.0,Lodgepole Pine,24,Rawah
22338,2997.47191,30.0,2242.0,227.0,226.0,133.0,3114.0,Spruce/Fir,20,Rawah
22339,2942.0,42.0,3251.0,255.0,238.0,255.0,1984.0,Spruce/Fir,34,Comanche Peak
22340,6704.0,516.0,5988.0,218.0,190.5,163.0,2861.496788722996,Lodgepole Pine,29,Rawah
